index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification,actual_label,if_baseline_pred,if_baseline_bot,pages_per_min,scroll_per_sec,if_pred,if_anomaly_score,if_bot,svm_pred,svm_bot,final_bot
111,S000112,9,67.0,118.44444444444444,89.55555555555556,U0112,2024-01-17 06:07:26.000000,2024-01-17 06:11:26.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.2791666666666667,1,-0.4051093892074743,0,1,0,0
112,S000113,13,67.0,128.6153846153846,96.46153846153848,U0113,2024-01-20 16:12:05.000000,2024-01-20 16:18:05.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.18611111111111112,1,-0.42030904767485155,0,1,0,0
113,S000114,14,62.285714285714285,123.28571428571428,95.0,U0114,2024-01-04 06:11:24.000000,2024-01-04 06:17:54.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1597069597069597,1,-0.4554030751437584,0,1,0,0
114,S000115,9,66.66666666666667,96.0,100.66666666666669,U0115,2024-01-28 21:08:42.000000,2024-01-28 21:12:42.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.2777777777777778,1,-0.417362901974821,0,1,0,0
115,S000116,12,74.66666666666667,102.58333333333331,113.66666666666669,U0116,2024-01-06 10:12:26.000000,2024-01-06 10:17:56.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.22626262626262628,1,-0.40135666533953723,0,1,0,0
116,S000117,3,68.0,137.33333333333334,94.33333333333331,U0117,2024-01-26 14:03:27.000000,2024-01-26 14:04:27.000000,60.0,0.05,0,Human,Human,-1,1,3.0,1.1333333333333333,-1,-0.5794083140768518,1,1,0,1
117,S000118,8,74.0,105.125,81.75,U0118,2024-01-17 06:09:16.000000,2024-01-17 06:12:46.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3523809523809524,1,-0.41771303373911933,0,1,0,0
118,S000119,7,59.57142857142857,116.71428571428572,119.71428571428572,U0119,2024-01-27 02:07:26.000000,2024-01-27 02:10:26.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.33095238095238094,1,-0.47209403684263435,0,1,0,0
119,S000120,10,65.9,115.8,95.2,U0120,2024-01-07 04:09:32.000000,2024-01-07 04:14:02.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.24407407407407408,1,-0.39998279269480763,0,1,0,0
120,S000121,4,67.25,107.75,85.0,U0121,2024-01-03 22:03:43.000000,2024-01-03 22:05:13.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7472222222222222,1,-0.49309561382462364,0,1,0,0
121,S000122,7,63.142857142857146,144.42857142857142,90.42857142857144,U0122,2024-01-22 21:10:34.000000,2024-01-22 21:13:34.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3507936507936508,1,-0.4890048571800455,0,1,0,0
122,S000123,9,80.33333333333333,120.11111111111111,80.77777777777777,U0123,2024-01-04 23:08:15.000000,2024-01-04 23:12:15.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.3347222222222222,1,-0.46259385926630764,0,1,0,0
123,S000124,10,64.3,111.1,90.3,U0124,2024-01-12 17:10:24.000000,2024-01-12 17:14:54.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.23814814814814814,1,-0.39870306475779616,0,1,0,0
124,S000125,5,77.4,106.8,101.2,U0125,2024-01-25 09:05:27.000000,2024-01-25 09:07:27.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.645,1,-0.4765111765625363,0,1,0,0
125,S000126,12,70.33333333333333,123.58333333333331,107.08333333333331,U0126,2024-01-24 23:11:01.000000,2024-01-24 23:16:31.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.21313131313131312,1,-0.4037413914476657,0,1,0,0
126,S000127,10,65.3,100.9,81.2,U0127,2024-01-12 13:10:44.000000,2024-01-12 13:15:14.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.24185185185185185,1,-0.40366948123764723,0,1,0,0
127,S000128,10,64.9,107.7,75.7,U0128,2024-01-21 07:09:33.000000,2024-01-21 07:14:03.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2403703703703704,1,-0.39712589848535934,0,1,0,0
128,S000129,14,59.5,81.64285714285714,72.85714285714286,U0129,2024-01-07 23:15:03.000000,2024-01-07 23:21:33.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.15256410256410258,1,-0.523776365408778,0,-1,1,0
129,S000130,4,81.25,99.75,103.25,U0130,2024-01-01 12:03:48.000000,2024-01-01 12:05:18.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.9027777777777778,1,-0.5413803311372556,0,1,0,0
130,S000131,11,60.90909090909091,136.27272727272728,103.27272727272728,U0131,2024-01-24 10:09:22.000000,2024-01-24 10:14:22.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.20303030303030303,1,-0.45997070749383806,0,1,0,0
131,S000132,8,72.625,116.375,96.5,U0132,2024-01-17 02:07:29.000000,2024-01-17 02:10:59.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3458333333333333,1,-0.41607604038348034,0,1,0,0
132,S000133,6,72.0,87.66666666666667,88.33333333333333,U0133,2024-01-27 11:05:06.000000,2024-01-27 11:07:36.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.48,1,-0.461128926714434,0,1,0,0
133,S000134,14,76.57142857142857,107.92857142857144,124.85714285714286,U0134,2024-01-27 14:12:46.000000,2024-01-27 14:19:16.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.19633699633699633,1,-0.41932473989681773,0,1,0,0
134,S000135,8,72.625,118.875,78.375,U0135,2024-01-16 00:06:11.000000,2024-01-16 00:09:41.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3458333333333333,1,-0.41410006985788883,0,1,0,0
135,S000136,5,71.0,97.0,115.6,U0136,2024-01-07 15:03:21.000000,2024-01-07 15:05:21.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5916666666666667,1,-0.46291900369578104,0,1,0,0
136,S000137,8,62.0,101.75,111.75,U0137,2024-01-15 06:06:33.000000,2024-01-15 06:10:03.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.29523809523809524,1,-0.4458648946394923,0,1,0,0
137,S000138,9,71.11111111111111,107.66666666666669,81.77777777777777,U0138,2024-01-04 15:07:27.000000,2024-01-04 15:11:27.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.29629629629629634,1,-0.40232973610030354,0,1,0,0
138,S000139,14,67.07142857142857,104.78571428571428,99.92857142857144,U0139,2024-01-05 19:15:22.000000,2024-01-05 19:21:52.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17197802197802198,1,-0.4086461289499603,0,1,0,0
139,S000140,14,78.5,127.71428571428572,104.07142857142856,U0140,2024-01-24 22:16:05.000000,2024-01-24 22:22:35.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.2012820512820513,1,-0.4656845402465656,0,1,0,0
140,S000141,12,66.33333333333333,108.08333333333331,104.16666666666669,U0141,2024-01-28 23:12:42.000000,2024-01-28 23:18:12.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.201010101010101,1,-0.3959347235344779,0,1,0,0
141,S000142,15,66.53333333333333,115.4,106.86666666666666,U0142,2024-01-09 15:20:19.000000,2024-01-09 15:27:19.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.15841269841269842,1,-0.4461555586208779,0,1,0,0
142,S000143,14,66.5,113.28571428571428,103.07142857142856,U0143,2024-01-26 04:15:10.000000,2024-01-26 04:21:40.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17051282051282052,1,-0.4074674696732362,0,1,0,0
143,S000144,12,72.58333333333333,108.75,97.91666666666669,U0144,2024-01-26 15:09:20.000000,2024-01-26 15:14:50.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.21994949494949492,1,-0.39536404081708454,0,1,0,0
144,S000145,12,64.0,98.33333333333331,114.33333333333331,U0145,2024-01-05 15:12:12.000000,2024-01-05 15:17:42.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.19393939393939394,1,-0.4178070879217957,0,1,0,0
145,S000146,8,70.875,126.875,90.125,U0146,2024-01-09 06:10:32.000000,2024-01-09 06:14:02.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3375,1,-0.42473471092583986,0,1,0,0
146,S000147,12,73.0,112.91666666666669,74.5,U0147,2024-01-08 23:11:16.000000,2024-01-08 23:16:46.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.22121212121212122,1,-0.3947260895314842,0,1,0,0
147,S000148,14,64.14285714285714,126.28571428571428,102.42857142857144,U0148,2024-01-29 02:10:52.000000,2024-01-29 02:17:22.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.16446886446886447,1,-0.44359470294788345,0,1,0,0
148,S000149,10,66.9,108.7,125.2,U0149,2024-01-30 19:07:06.000000,2024-01-30 19:11:36.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2477777777777778,1,-0.39168150739856067,0,1,0,0
149,S000150,8,69.5,119.375,101.5,U0150,2024-01-03 19:06:58.000000,2024-01-03 19:10:28.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.33095238095238094,1,-0.4096470093388509,0,1,0,0
150,S000151,7,72.0,138.28571428571428,65.57142857142857,U0151,2024-01-23 16:05:08.000000,2024-01-23 16:08:08.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.4,1,-0.4545461217864813,0,1,0,0
151,S000152,14,67.78571428571429,137.28571428571428,114.14285714285714,U0152,2024-01-14 13:12:11.000000,2024-01-14 13:18:41.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17380952380952383,1,-0.4470647142894754,0,1,0,0
152,S000153,10,68.2,139.3,71.4,U0153,2024-01-12 22:09:25.000000,2024-01-12 22:13:55.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2525925925925926,1,-0.43656574915974655,0,1,0,0
153,S000154,5,78.4,82.8,98.4,U0154,2024-01-11 18:05:50.000000,2024-01-11 18:07:50.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6533333333333334,1,-0.4968535262089759,0,1,0,0
154,S000155,5,64.6,128.0,69.2,U0155,2024-01-26 09:05:15.000000,2024-01-26 09:07:15.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5383333333333333,1,-0.48144914190827476,0,1,0,0
155,S000156,10,69.9,114.4,83.8,U0156,2024-01-17 15:08:46.000000,2024-01-17 15:13:16.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2588888888888889,1,-0.39763485142019556,0,1,0,0
156,S000157,3,85.66666666666667,106.33333333333331,99.33333333333331,U0157,2024-01-02 10:01:51.000000,2024-01-02 10:02:51.000000,60.0,0.05,0,Human,Human,-1,1,3.0,1.4277777777777778,-1,-0.6243589667623514,1,1,0,1
157,S000158,7,64.85714285714286,102.14285714285714,93.0,U0158,2024-01-11 19:07:10.000000,2024-01-11 19:10:10.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.3603174603174603,1,-0.42943640382787535,0,1,0,0
158,S000159,10,70.1,131.5,111.8,U0159,2024-01-05 12:07:11.000000,2024-01-05 12:11:41.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2596296296296296,1,-0.42447626026143614,0,1,0,0
159,S000160,10,63.2,130.9,119.2,U0160,2024-01-04 10:09:11.000000,2024-01-04 10:13:41.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.23407407407407407,1,-0.4365670196460278,0,1,0,0
160,S000161,4,74.25,123.0,71.0,U0161,2024-01-10 22:02:06.000000,2024-01-10 22:03:36.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.825,1,-0.5151241607150271,0,1,0,0
161,S000162,10,70.5,100.0,82.4,U0162,2024-01-05 20:09:32.000000,2024-01-05 20:14:02.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.2611111111111111,1,-0.4044138655974263,0,1,0,0
162,S000163,14,61.42857142857143,101.28571428571428,92.71428571428572,U0163,2024-01-18 18:13:52.000000,2024-01-18 18:20:22.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1575091575091575,1,-0.46522504596744607,0,1,0,0
163,S000164,12,69.41666666666667,97.08333333333331,93.58333333333331,U0164,2024-01-19 23:10:45.000000,2024-01-19 23:16:15.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.21035353535353538,1,-0.40070091219217324,0,1,0,0
164,S000165,9,62.77777777777778,140.0,71.44444444444444,U0165,2024-01-04 16:08:29.000000,2024-01-04 16:12:29.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.26157407407407407,1,-0.4699011396195365,0,1,0,0
165,S000166,3,53.333333333333336,164.66666666666666,151.66666666666666,U0166,2024-01-04 20:02:46.000000,2024-01-04 20:03:46.000000,60.0,0.05,0,Human,Human,-1,1,3.0,0.888888888888889,-1,-0.6731369016298302,1,-1,1,1
166,S000167,9,71.0,110.11111111111111,95.55555555555556,U0167,2024-01-04 00:12:30.000000,2024-01-04 00:16:30.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.29583333333333334,1,-0.39889221150035187,0,1,0,0
167,S000168,8,67.625,102.625,64.375,U0168,2024-01-14 16:07:53.000000,2024-01-14 16:11:23.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.32202380952380955,1,-0.41224113628457754,0,1,0,0
168,S000169,11,69.0,93.36363636363636,92.72727272727272,U0169,2024-01-30 02:10:27.000000,2024-01-30 02:15:27.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.23,1,-0.4063584296104299,0,1,0,0
169,S000170,8,85.25,85.125,112.875,U0170,2024-01-02 18:07:44.000000,2024-01-02 18:11:14.000000,210.0,0.0380952380952381,0,Human,Human,-1,1,2.2857142857142856,0.40595238095238095,1,-0.5296645372728389,0,-1,1,0
170,S000171,14,69.21428571428571,131.71428571428572,92.71428571428572,U0171,2024-01-25 02:11:28.000000,2024-01-25 02:17:58.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.17747252747252745,1,-0.4317559308636636,0,1,0,0
171,S000172,4,61.25,114.25,95.75,U0172,2024-01-26 12:02:33.000000,2024-01-26 12:04:03.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.6805555555555556,1,-0.5215932126909905,0,1,0,0
172,S000173,3,74.66666666666667,154.0,132.0,U0173,2024-01-21 22:00:32.000000,2024-01-21 22:01:32.000000,60.0,0.05,0,Human,Human,-1,1,3.0,1.2444444444444445,-1,-0.6361241501326451,1,-1,1,1
173,S000174,5,81.4,106.4,75.4,U0174,2024-01-18 19:04:29.000000,2024-01-18 19:06:29.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6783333333333333,1,-0.5131370327625383,0,1,0,0
174,S000175,8,59.375,115.75,92.5,U0175,2024-01-07 05:07:29.000000,2024-01-07 05:10:59.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.28273809523809523,1,-0.4713066072093097,0,1,0,0
175,S000176,6,78.16666666666667,110.33333333333331,65.0,U0176,2024-01-05 08:03:51.000000,2024-01-05 08:06:21.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.5211111111111112,1,-0.47908919106668735,0,1,0,0
176,S000177,5,71.2,66.0,79.6,U0177,2024-01-14 02:02:16.000000,2024-01-14 02:04:16.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.5933333333333334,1,-0.5118321008008748,0,-1,1,0
177,S000178,6,62.66666666666666,81.33333333333333,119.5,U0178,2024-01-26 16:06:12.000000,2024-01-26 16:08:42.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.4177777777777777,1,-0.4830630096102994,0,1,0,0
178,S000179,11,71.36363636363636,100.8181818181818,95.9090909090909,U0179,2024-01-10 03:07:00.000000,2024-01-10 03:12:00.000000,300.0,0.0366666666666666,0,Human,Human,1,0,2.2,0.23787878787878786,1,-0.3996130485279188,0,1,0,0
179,S000180,13,69.3076923076923,106.46153846153848,101.84615384615384,U0180,2024-01-29 02:13:05.000000,2024-01-29 02:19:05.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.19252136752136753,1,-0.396321191342853,0,1,0,0
180,S000181,15,69.13333333333334,117.0,112.06666666666666,U0181,2024-01-22 00:15:57.000000,2024-01-22 00:22:57.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.1646031746031746,1,-0.4406654535298162,0,1,0,0
181,S000182,8,68.375,123.0,109.0,U0182,2024-01-19 06:07:37.000000,2024-01-19 06:11:07.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.3255952380952381,1,-0.4102572916696597,0,1,0,0
182,S000183,14,77.35714285714286,125.64285714285714,120.07142857142856,U0183,2024-01-05 06:14:58.000000,2024-01-05 06:21:28.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.19835164835164837,1,-0.45163058900521136,0,1,0,0
183,S000184,15,76.13333333333334,94.33333333333331,88.46666666666667,U0184,2024-01-23 17:15:50.000000,2024-01-23 17:22:50.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.18126984126984128,1,-0.45052697180346407,0,1,0,0
184,S000185,4,65.75,83.5,86.0,U0185,2024-01-22 08:03:51.000000,2024-01-22 08:05:21.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7305555555555555,1,-0.5137686837760855,0,1,0,0
185,S000186,12,74.58333333333333,70.58333333333333,97.0,U0186,2024-01-11 20:10:26.000000,2024-01-11 20:15:56.000000,330.0,0.0363636363636363,0,Human,Human,1,0,2.1818181818181817,0.226010101010101,1,-0.46930726935030737,0,-1,1,0
186,S000187,9,77.0,114.88888888888889,107.77777777777776,U0187,2024-01-16 00:05:41.000000,2024-01-16 00:09:41.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.32083333333333336,1,-0.42380986003565135,0,1,0,0
187,S000188,6,62.16666666666666,122.33333333333331,76.66666666666667,U0188,2024-01-25 08:05:00.000000,2024-01-25 08:07:30.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.4144444444444444,1,-0.4625983228755944,0,1,0,0
188,S000189,14,76.21428571428571,108.21428571428572,99.35714285714286,U0189,2024-01-13 06:14:17.000000,2024-01-13 06:20:47.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1954212454212454,1,-0.4143412187750682,0,1,0,0
189,S000190,8,69.375,111.625,80.625,U0190,2024-01-22 00:06:40.000000,2024-01-22 00:10:10.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.33035714285714285,1,-0.40662641149829315,0,1,0,0
190,S000191,14,76.21428571428571,123.28571428571428,81.28571428571429,U0191,2024-01-07 23:15:19.000000,2024-01-07 23:21:49.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.1954212454212454,1,-0.4321777596727168,0,1,0,0
191,S000192,6,70.16666666666667,134.0,73.0,U0192,2024-01-06 12:05:14.000000,2024-01-06 12:07:44.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.4677777777777778,1,-0.46485493340125367,0,1,0,0
192,S000193,5,72.8,94.4,120.8,U0193,2024-01-26 17:04:23.000000,2024-01-26 17:06:23.000000,120.0,0.0416666666666666,0,Human,Human,1,0,2.5,0.6066666666666667,1,-0.46622594066588535,0,1,0,0
193,S000194,13,66.23076923076923,126.23076923076924,110.92307692307692,U0194,2024-01-28 15:09:07.000000,2024-01-28 15:15:07.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.18397435897435896,1,-0.41755792660849445,0,1,0,0
194,S000195,9,72.88888888888889,88.55555555555556,76.88888888888889,U0195,2024-01-05 12:10:01.000000,2024-01-05 12:14:01.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.3037037037037037,1,-0.429462878821813,0,1,0,0
195,S000196,10,65.6,146.1,113.2,U0196,2024-01-07 07:07:00.000000,2024-01-07 07:11:30.000000,270.0,0.037037037037037,0,Human,Human,1,0,2.2222222222222223,0.24296296296296294,1,-0.4688986213444772,0,1,0,0
196,S000197,8,78.125,117.75,94.0,U0197,2024-01-28 13:07:55.000000,2024-01-28 13:11:25.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.37202380952380953,1,-0.4376615910007857,0,1,0,0
197,S000198,7,79.57142857142857,114.57142857142856,72.57142857142857,U0198,2024-01-22 01:04:21.000000,2024-01-22 01:07:21.000000,180.0,0.0388888888888888,0,Human,Human,1,0,2.3333333333333335,0.44206349206349205,1,-0.4706810104126926,0,1,0,0
198,S000199,15,79.2,105.33333333333331,94.33333333333331,U0199,2024-01-19 16:17:03.000000,2024-01-19 16:24:03.000000,420.0,0.0357142857142857,0,Human,Human,1,0,2.142857142857143,0.18857142857142858,1,-0.47083996808476813,0,1,0,0
199,S000200,3,68.33333333333333,82.66666666666667,110.0,U0200,2024-01-19 12:02:56.000000,2024-01-19 12:03:56.000000,60.0,0.05,0,Human,Human,1,0,3.0,1.1388888888888888,1,-0.5508828923491812,0,1,0,0
200,S000201,9,71.0,92.77777777777776,96.77777777777776,U0201,2024-01-30 21:09:23.000000,2024-01-30 21:13:23.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.29583333333333334,1,-0.42213633424237956,0,1,0,0
201,S000202,4,67.0,109.25,127.5,U0202,2024-01-28 18:04:43.000000,2024-01-28 18:06:13.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.7444444444444445,1,-0.4945388495068436,0,1,0,0
202,S000203,8,74.875,141.125,104.5,U0203,2024-01-05 11:07:59.000000,2024-01-05 11:11:29.000000,210.0,0.0380952380952381,0,Human,Human,1,0,2.2857142857142856,0.35654761904761906,1,-0.4597720971919068,0,1,0,0
203,S000204,14,75.78571428571429,112.28571428571428,97.42857142857144,U0204,2024-01-06 12:09:52.000000,2024-01-06 12:16:22.000000,390.0,0.0358974358974358,0,Human,Human,1,0,2.1538461538461537,0.19432234432234433,1,-0.41436782237004943,0,1,0,0
204,S000205,6,71.5,108.5,99.16666666666669,U0205,2024-01-17 12:07:54.000000,2024-01-17 12:10:24.000000,150.0,0.04,0,Human,Human,1,0,2.4,0.4766666666666667,1,-0.44737691168995025,0,1,0,0
205,S000206,13,61.07692307692308,93.84615384615384,70.3076923076923,U0206,2024-01-06 03:12:19.000000,2024-01-06 03:18:19.000000,360.0,0.0361111111111111,0,Human,Human,1,0,2.1666666666666665,0.16965811965811967,1,-0.4583171426433763,0,1,0,0
206,S000207,4,74.0,127.0,94.0,U0207,2024-01-17 10:04:01.000000,2024-01-17 10:05:31.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8222222222222222,1,-0.5201423227520128,0,1,0,0
207,S000208,4,73.75,116.75,75.25,U0208,2024-01-20 00:02:39.000000,2024-01-20 00:04:09.000000,90.0,0.0444444444444444,0,Human,Human,1,0,2.6666666666666665,0.8194444444444444,1,-0.5057075476268125,0,1,0,0
208,S000209,9,73.0,111.22222222222224,91.11111111111111,U0209,2024-01-30 00:09:24.000000,2024-01-30 00:13:24.000000,240.0,0.0375,0,Human,Human,1,0,2.25,0.30416666666666664,1,-0.40639295221923905,0,1,0,0
